"mRNA","logFC","FDR","Delta","YA","OA","start","end","diff_exp","gene"
"ENSG00000271874",0.256683884412433,0.54044089614386,2.19014690985673,8.53246753246753,9.49074074074074,34651457,34651888,"No","ENSG00000271874"
"ENSG00000118520",0.287775306934122,0.452096358408328,2.18634486436962,7.5974025974026,8.55555555555556,131470832,131584332,"No","ARG1"
"ENSG00000285650",0.235438455302419,0.595538558380597,2.18621422780818,9.28571428571429,10.0925925925926,92600094,92612368,"No","ENSG00000285650"
"ENSG00000169903",0.241513753950471,0.59047593344828,2.17989687007244,9.02597402597403,10.4537037037037,149474697,149503394,"No","TM4SF4"
"ENSG00000273821",0.235053585662214,0.595013592615075,2.17806147233753,9.26623376623377,10.0185185185185,63218041,63218502,"No","ENSG00000273821"
"ENSG00000244558",0.151613367185116,0.78976686596074,2.17771927411348,14.3636363636364,15.0925925925926,44694892,44746021,"No","ENSG00000244558"
"ENSG00000229720",0.162211091129175,0.767703481890539,2.1761565861875,13.4155844155844,14.212962962963,169034197,169035642,"No","LOC101929460"
"ENSG00000203356",0.36219251770128,0.285343594025444,2.17315510620768,6,7.5,51195095,51235096,"No","LINC01562"
"ENSG00000106328",0.460272517770303,0.129973173950233,2.17284493778578,4.72077922077922,6.26851851851852,127591409,127602144,"No","FSCN3"
"ENSG00000236438",0.2093932137676,0.672749043108817,2.17279451688718,10.3766233766234,12.0925925925926,198153287,198222513,"No","ENSG00000236438"
"ENSG00000226986",0.146260055763115,0.79891122955296,2.17205680214444,14.8506493506494,15.4259259259259,211207239,211207897,"No","ENSG00000226986"
"ENSG00000175513",0.26233855630352,0.53579033047978,2.16344134094461,8.24675324675325,9.87037037037037,65945445,65959963,"No","TSGA10IP"
"ENSG00000164287",0.137673927361343,0.81283013007401,2.15450756455089,15.6493506493506,15.2962962962963,55112971,55173177,"No","CDC20B"
"ENSG00000198633",0.187632824919584,0.715288719759796,2.15290390670717,11.474025974026,11.6851851851852,52429187,52452315,"No","ZNF534"
"ENSG00000267014",0.40973161782705,0.210337512539843,2.15242129105249,5.25324675324675,6.59259259259259,29002319,29015160,"No","ENSG00000267014"
"ENSG00000258777",0.222245133585633,0.63521297636992,2.13586232277102,9.61038961038961,10.712962962963,61681041,61695823,"No","ENSG00000258777"
"ENSG00000236036",0.199777440470363,0.696205656686533,2.12750001539868,10.6493506493506,12.037037037037,35697487,35699938,"No","LINC00445"
"ENSG00000264107",0.064361237468912,0.935203797394075,2.1239208364741,33,31.3055555555556,31090787,31095450,"No","ENSG00000264107"
"ENSG00000246308",0.0583358224119988,0.943775922886994,2.11940861295541,36.3311688311688,35.2685185185185,10809204,10822931,"No","LOC101928053"
"ENSG00000241255",0.158085836878696,0.777502757245193,2.11773429532955,13.3961038961039,13.8703703703704,33237008,33237409,"No","ENSG00000241255"
"ENSG00000276564",0.0666920343135869,0.932738584621773,2.11292490529864,31.6818181818182,30.8148148148148,14150833,14153235,"No","ENSG00000276564"
"ENSG00000276545",0.228093252962691,0.614351256755818,2.11208427743375,9.25974025974026,9.90740740740741,141439853,141442449,"No","PCDHGB9P"
"ENSG00000222047",0.067478044210114,0.932343478660351,2.10978430436168,31.2662337662338,30.8333333333333,73909969,73922777,"No","C10orf55"
"ENSG00000174130",0.00956032633238958,0.991337404535484,2.10215435238556,219.883116883117,206.444444444444,38823715,38856817,"No","TLR6"
"ENSG00000283563",0.409048704937747,0.198433936234875,2.10102289354388,5.13636363636364,6.28703703703704,28349178,29767537,"No","ENSG00000283563"
"ENSG00000136197",0.116593160957702,0.855838880540981,2.10094819258197,18.0194805194805,18.0833333333333,42908726,42912305,"No","C7orf25"
"ENSG00000230091",0.0227889741052953,0.97880266321565,2.09614167663317,91.9805194805195,87.8240740740741,80046860,80078912,"No","ENSG00000230091"
"ENSG00000274038",0.41624738527302,0.185382417137027,2.09475145186098,5.03246753246753,6.39814814814815,11056556,11057034,"No","ENSG00000274038"
"ENSG00000272829",0.069209102291143,0.929512399214937,2.09245181991923,30.2337662337662,29.0092592592593,20981361,20981755,"No","ENSG00000272829"
"ENSG00000227748",0.40412965799495,0.208948811851196,2.09150219105179,5.17532467532468,6.71296296296296,146854983,146863460,"No","ENSG00000227748"
"ENSG00000268403",0.0436157235680756,0.956890752087935,2.08789035158346,47.8701298701299,38.2222222222222,9459556,9460702,"No","LOC644656"
"ENSG00000138039",0.0764948896142933,0.923123658452109,2.08523082208314,27.2597402597403,29.1018518518519,48686774,48755730,"No","LHCGR"
"ENSG00000161180",0.0719700038835811,0.925014809912971,2.08058738499807,28.9090909090909,27.6296296296296,21632716,21637329,"No","CCDC116"
"ENSG00000228824",0.221387414367121,0.633620520660956,2.07586640484496,9.37662337662338,9.87962962962963,87427214,87674235,"No","MIR4500HG"
"ENSG00000197915",0.0463594151906682,0.956662027138529,2.07533641769134,44.7662337662338,43.6296296296296,152212076,152224193,"No","HRNR"
"ENSG00000261884",0.0523951309122898,0.94922971170574,2.07505132100036,39.6038961038961,37.5092592592593,67929614,67936017,"No","ENSG00000261884"
"ENSG00000255236",0.29927803986634,0.429273258499059,2.07162591232155,6.92207792207792,8.11111111111111,68121624,68130518,"No","ENSG00000255236"
"ENSG00000264449",0.336536565397664,0.337235781446762,2.06948134695836,6.14935064935065,7.03703703703704,5887487,5989369,"No","LOC121725015"
"ENSG00000211685",0.0405333085561323,0.961659536876552,2.06746193966506,51.0064935064935,46.5925925925926,22922594,22923034,"No","IGLC7"
"ENSG00000237372",0.205847087432989,0.675041717132435,2.06649089072339,10.038961038961,10.9907407407407,89639814,89719759,"No","LINC03062"
"ENSG00000287089",0.280589926106133,0.48407371857263,2.06434017063798,7.35714285714286,8.49074074074074,33800142,33802960,"No","ENSG00000287089"
"ENSG00000253540",0.0267107206828075,0.975114164974673,2.06279611091318,77.2272727272727,73.9814814814815,130099092,130111472,"No","ENSG00000253540"
"ENSG00000253133",0.401007863207816,0.205911965670277,2.05451431214914,5.12337662337662,6.24074074074074,41509593,41578421,"No","ENSG00000253133"
"ENSG00000277879",0.0355250269456447,0.966961158891478,2.05283905707333,57.7857142857143,56.3611111111111,117267116,117268668,"No","ENSG00000277879"
"ENSG00000229056",0.0657005657547151,0.93500493254945,2.04994297695718,31.2012987012987,30.6296296296296,196260024,196264204,"No","HECW2-AS1"
"ENSG00000272024",0.125023336373873,0.838979396067371,2.04258905400431,16.3376623376623,16.2314814814815,51950284,51950690,"No","ENSG00000272024"
"ENSG00000212993",0.18233786350932,0.727980282313122,2.03886883742239,11.1818181818182,12.2407407407407,127322183,127420066,"No","POU5F1B"
"ENSG00000242990",0.503870783980787,0.0951288161928881,2.03838635337682,4.04545454545455,6.10185185185185,57674665,57675250,"No","ENSG00000242990"
"ENSG00000227039",0.0188010659970433,0.982480526009238,2.03515435175787,108.246753246753,98.287037037037,44921051,44929678,"No","ITGB2-AS1"
"ENSG00000172243",0.00463818630690591,0.995773855222961,2.03495906501561,438.74025974026,413.175925925926,10116777,10130258,"No","CLEC7A"
"ENSG00000236700",0.194074700569339,0.697131911470006,2.03400367999294,10.4805194805195,10.8518518518519,134343307,134504581,"No","LINC01010"
"ENSG00000147789",0.00209748578483544,0.998009454747866,2.03349884836039,969.493506493507,899.203703703704,144827464,144847509,"No","ZNF7"
"ENSG00000175294",0.0386432983767103,0.962628667521047,2.03253712241139,52.5974025974026,51.2407407407407,66016752,66026479,"No","CATSPER1"
"ENSG00000230583",0.257209868862766,0.54536003543093,2.02928565369001,7.88961038961039,8.99074074074074,66809993,66844882,"No","ENSG00000230583"
"ENSG00000240809",0.0511727632529634,0.9497530666128,2.02298560184442,39.5324675324675,37.6296296296296,76434018,76435428,"No","CAP1P1"
"ENSG00000118997",0.0360646983027713,0.966030656388872,2.01470519155027,55.8636363636364,52.6203703703704,195737703,196068837,"No","DNAH7"
"ENSG00000259605",0.110175608498292,0.86622764821579,2.01249342016686,18.2662337662338,17.6574074074074,45764785,45769806,"No","ENSG00000259605"
"ENSG00000214269",0.174910939006381,0.741151493754522,2.01034001325516,11.4935064935065,12.1388888888889,64958097,64959396,"No","ENSG00000214269"
"ENSG00000105131",0.0554948812648133,0.948768214724495,2.01006784217616,36.2207792207792,39.4259259259259,15226919,15233435,"No","EPHX3"
"ENSG00000196415",0.322131030681985,0.364377112289113,2.00808954191368,6.23376623376623,6.71296296296296,840999,848175,"No","PRTN3"
"ENSG00000214402",0.0458891520627268,0.952428981208111,2.00720343048395,43.7402597402597,30.6111111111111,136981904,136986410,"No","LCNL1"
"ENSG00000197358",0.417943778347274,0.176420743312544,2.00287343130057,4.79220779220779,5.7037037037037,28264390,28265974,"No","ENSG00000197358"
"ENSG00000227533",0.0692325926786012,0.929948633510384,1.99650613042642,28.8376623376623,27.8796296296296,42959049,42996814,"No","SLC2A1-DT"
"ENSG00000242797",0.42214799897874,0.174143816775963,1.99560872244495,4.72727272727273,5.87037037037037,52288580,52299067,"No","ENSG00000242797"
"ENSG00000286009",0.204927710908357,0.677799933317282,1.99471843280277,9.73376623376623,10.4351851851852,12661309,12663478,"No","ENSG00000286009"
"ENSG00000174567",0.193373426003549,0.701816484595748,1.98898381032222,10.2857142857143,9.66666666666667,204198163,204213988,"No","GOLT1A"
"ENSG00000246528",0.17846072819733,0.743408274095501,1.98740356401572,11.1363636363636,12.5925925925926,69834111,69854971,"No","SLCO5A1-AS1"
"ENSG00000215895",0.173460110823745,0.743182609261423,1.98690672398108,11.4545454545455,11.9259259259259,38708931,38710890,"No","HSPA5P1"
"ENSG00000170835",0.0525814000584648,0.94955294703902,1.98341138272482,37.7207792207792,37.1481481481481,133061978,133071863,"No","CEL"
"ENSG00000256340",0.0815300165837607,0.913181705309555,1.98319118261537,24.3246753246753,22.75,18571162,18598328,"No","ENSG00000256340"
"ENSG00000205853",0.166458112858524,0.760630326021196,1.98020300491439,11.8961038961039,12.5,32359886,32382106,"No","RFPL3S"
"ENSG00000221947",0.0667784191218388,0.933129076284229,1.97950313825451,29.6428571428571,28.4444444444444,70669339,70790371,"No","XKR9"
"ENSG00000140932",0.114659110605002,0.860339375945487,1.97005199130412,17.1818181818182,17.6851851851852,66579448,66588275,"No","CMTM2"
"ENSG00000286186",0.155499810608668,0.785093536731889,1.96394241320688,12.6298701298701,13.0185185185185,79460378,79465843,"No","ENSG00000286186"
"ENSG00000227098",0.237519142945253,0.593336583178462,1.96338875954096,8.26623376623377,8.91666666666667,176830839,176849428,"No","LOC105373757"
"ENSG00000267577",0.107281123976463,0.878867265468484,1.95753219723287,18.2467532467532,19.8703703703704,55158939,55177540,"No","ENSG00000267577"
"ENSG00000197301",0.0155470687040531,0.984894431258069,1.95600296195473,125.811688311688,116.037037037037,65851340,65882167,"No","HMGA2-AS1"
"ENSG00000260118",0.0635957496859822,0.938418872892447,1.944625878385,30.5779220779221,30.7222222222222,68013470,68014901,"No","ENSG00000260118"
"ENSG00000288560",0.221954779473888,0.635790902457923,1.93994242319385,8.74025974025974,9.01851851851852,112988311,113084454,"No","ENSG00000288560"
"ENSG00000197114",0.00850631042658226,0.992915710167845,1.93689793128918,227.701298701299,213.527777777778,63707465,63736142,"No","ZGPAT"
"ENSG00000235036",0.353670372577087,0.304566052436491,1.93600080573042,5.47402597402597,6.56481481481481,10612861,10614229,"No","ENSG00000235036"
"ENSG00000197588",0.371279220659903,0.278152690327555,1.93354503226781,5.20779220779221,6.03703703703704,50882096,50896398,"No","ENSG00000197588"
"ENSG00000177688",0.335317666288127,0.342355641873675,1.9335200497653,5.76623376623377,6.69444444444444,149400262,149401278,"No","SUMO4"
"ENSG00000186487",0.157277237514118,0.776258850748149,1.9312419229818,12.2792207792208,12.3518518518519,1789113,2331664,"No","MYT1L"
"ENSG00000273162",0.0479544688243453,0.953314708912126,1.92783192526962,40.2012987012987,38.2777777777778,101060029,101061005,"No","ENSG00000273162"
"ENSG00000286044",0.315093079056969,0.411247916597232,1.92738753553029,6.11688311688312,7.38888888888889,121674261,121928976,"No","ENSG00000286044"
"ENSG00000145692",0.0942037741838729,0.898791381470223,1.92567195539501,20.4415584415584,23.4907407407407,79111809,79132288,"No","BHMT"
"ENSG00000228084",0.302549260111513,0.418746541234222,1.92334886785176,6.35714285714286,7.13888888888889,99968383,99969864,"No","ENSG00000228084"
"ENSG00000213533",0.0455552830771929,0.956412850352151,1.92101304093046,42.1688311688312,40.1388888888889,52836219,52897548,"No","STIMATE"
"ENSG00000243224",0.0825635428267043,0.908932889996493,1.92094268797456,23.2662337662338,22.3888888888889,52239258,52241097,"No","TWF2-DT"
"ENSG00000219392",0.234925391142892,0.593046056595857,1.92059134707078,8.17532467532468,8.68518518518519,28115628,28116551,"No","ENSG00000219392"
"ENSG00000200534",0.06420601824964,0.935203797394075,1.91742518136425,29.8636363636364,28.6574074074074,132817219,132817348,"No","SNORA33"
"ENSG00000230524",0.417328961361448,0.190141517304062,1.90778953765233,4.57142857142857,5.76851851851852,15151833,15205959,"No","ENSG00000230524"
"ENSG00000234773",0.0712693476934096,0.927577791837032,1.90390971695251,26.7142857142857,25.7962962962963,12195015,12237767,"No","ENSG00000234773"
"ENSG00000253819",0.252977019940434,0.546287169225225,1.90389848124002,7.52597402597403,7.85185185185185,122485194,122733804,"No","ENSG00000253819"
"ENSG00000235374",0.0144717534253078,0.986178695221428,1.9037873548267,131.551948051948,122.333333333333,45070952,45074165,"No","ENSG00000235374"
"ENSG00000272555",0.242566641109004,0.572055104515793,1.9011554273933,7.83766233766234,8.17592592592593,218818690,218819144,"No","ENSG00000272555"
"ENSG00000120341",0.141572305831492,0.805173133189951,1.90111382116575,13.4285714285714,13.4166666666667,177923956,177984303,"No","SEC16B"
"ENSG00000257058",0.128731338999767,0.835729338939095,1.891681949068,14.6948051948052,15.1111111111111,62545999,62547699,"No","ENSG00000257058"
"ENSG00000108231",0.0203115823349897,0.981918696185754,1.89148313159797,93.1233766233766,97.5462962962963,93757840,93806272,"No","LGI1"
"ENSG00000241506",0.0529723321423221,0.949020829303559,1.8908370765347,35.6948051948052,34.2037037037037,68635705,68637024,"No","PSMC1P1"
"ENSG00000237264",0.123991726784109,0.841660206641743,1.8872506985841,15.2207792207792,15.5277777777778,81521682,81522232,"No","ENSG00000237264"
"ENSG00000213406",0.184278228080357,0.721570638680091,1.88586030814703,10.2337662337662,11.0462962962963,153307792,153308717,"No","ENSG00000213406"
"ENSG00000180953",0.0734532410185701,0.925014809912971,1.88545884250914,25.6688311688312,25.4351851851852,79898840,79923702,"No","ST20"
"ENSG00000137878",0.0249630760953105,0.976671329240339,1.8843880494025,75.487012987013,69.1296296296296,57591908,57714745,"No","GCOM1"
"ENSG00000244625",0.0120129247671899,0.988639948168929,1.87815058194565,156.344155844156,144.314814814815,26672747,26780893,"No","ENSG00000244625"
"ENSG00000226334",0.147182350318734,0.801364099664439,1.87705283133762,12.7532467532468,13.7777777777778,104927553,104928892,"No","ENSG00000226334"
"ENSG00000270792",0.411340850884835,0.199838087921535,1.87507322935814,4.55844155844156,5.66666666666667,10672695,10994924,"No","ENSG00000270792"
"ENSG00000224854",0.103569975869938,0.880321372411095,1.87434755032154,18.0974025974026,18.2222222222222,21966929,21967751,"No","ENSG00000224854"
"ENSG00000273100",0.094959646473812,0.891539432275496,1.87391146515529,19.7337662337662,18.6944444444444,170178681,170179660,"No","ENSG00000273100"
"ENSG00000277144",0.124128559337522,0.84087159306347,1.87079471572979,15.0714285714286,15.0462962962963,59115547,59116089,"No","ENSG00000277144"
"ENSG00000175003",0.0466296141490564,0.955723108009137,1.86821246298492,40.0649350649351,39.2222222222222,160121815,160158718,"No","SLC22A1"
"ENSG00000280007",0.0510198863867264,0.951070612582818,1.86719532256877,36.5974025974026,34.5833333333333,18110759,18131154,"No","ENSG00000280007"
"ENSG00000178146",0.188904329728794,0.711658234759352,1.86696357043653,9.88311688311688,10.4259259259259,101778969,101780538,"No","ENSG00000178146"
"ENSG00000230400",0.328215750563947,0.377734616432211,1.86273094800578,5.67532467532468,7.14814814814815,22668480,22685344,"No","ENSG00000230400"
"ENSG00000280140",0.38762001970628,0.241333093084947,1.86258970508213,4.80519480519481,6.03703703703704,158111361,158111931,"No","ENSG00000280140"
"ENSG00000267049",0.145859284939266,0.802767669638273,1.86017945208259,12.7532467532468,13.6018518518519,35769144,35771028,"No","ENSG00000267049"
